"","id","genre"
"1784","044781","Experimental"
"1785","044782","Experimental"
"1786","044791","Experimental"
"1787","044792","Experimental"
"1788","044793","Experimental"
"1789","044794","Experimental"
"1790","044795","Experimental"
"1791","044796","Experimental"
"1792","044797","Experimental"
"1793","044798","Experimental"
"1794","044799","Experimental"
"1795","044800","Experimental"
"1796","044801","Experimental"
"1797","044802","Experimental"
"1798","044803","Experimental"
"1799","044804","Experimental"
"1800","044805","Pop"
"1801","044806","Pop"
"1802","044809","Pop"
"1803","044820","International"
"1804","044821","International"
"1805","044822","International"
"1806","044823","International"
"1807","044848","Experimental"
"1808","044849","Experimental"
"1809","044850","Experimental"
"1810","044851","Experimental"
"1811","044853","Experimental"
"1812","044854","Experimental"
"1813","044917","Rock"
"1814","044918","Rock"
"1815","044946","International"
"1816","044947","International"
"1817","044948","International"
"1818","044949","International"
"1819","044950","International"
"1820","044951","International"
"1821","044952","International"
"1822","045055","Rock"
"1823","045099","Electronic"
"1824","045100","Electronic"
"1825","045101","Electronic"
"1826","045102","Electronic"
"1827","045103","Electronic"
"1828","045119","Pop"
"1829","045122","Pop"
"1830","045125","Pop"
"1831","045126","Pop"
"1832","045127","Pop"
"1833","045128","Pop"
"1834","045149","Electronic"
"1835","045150","Electronic"
"1836","045151","Electronic"
"1837","045152","Electronic"
"1838","045153","Electronic"
"1839","045154","Electronic"
"1840","045335","Pop"
"1841","045387","Instrumental"
"1842","045388","Instrumental"
"1843","045389","Instrumental"
"1844","045390","Instrumental"
"1845","045391","Instrumental"
"1846","045392","Instrumental"
"1847","045393","Instrumental"
"1848","045474","Rock"
"1849","045475","Rock"
"1850","045508","Electronic"
"1851","045513","Folk"
"1852","045514","Folk"
"1853","045515","Folk"
"1854","045516","Folk"
"1855","045517","Folk"
"1856","045518","Folk"
"1857","045519","Folk"
"1858","045520","Folk"
"1859","045521","Folk"
"1860","045522","Folk"
"1861","045523","Folk"
"1862","045934","Experimental"
"1863","045941","Experimental"
"1864","046024","Rock"
"1865","046043","Experimental"
"1866","046058","Experimental"
"1867","046068","Experimental"
"1868","046078","Hip-Hop"
"1869","046079","Experimental"
"1870","046157","Electronic"
"1871","046158","Electronic"
"1872","046159","Electronic"
"1873","046160","Electronic"
"1874","046161","Experimental"
"1875","046162","Experimental"
"1876","046238","Experimental"
"1877","046241","Experimental"
"1878","046525","Instrumental"
"1879","046611","Experimental"
"1880","046711","Experimental"
"1881","046717","Experimental"
"1882","046718","Experimental"
"1883","046720","Experimental"
"1884","046726","Hip-Hop"
"1885","046732","Pop"
"1886","046733","Pop"
"1887","046736","Pop"
"1888","046839","Pop"
"1889","046840","Pop"
"1890","046841","Pop"
"1891","046842","Pop"
"1892","046844","Pop"
"1893","046846","Pop"
"1894","046854","Pop"
"1895","046855","Pop"
"1896","046928","Pop"
"1897","046930","Pop"
"1898","047032","Rock"
"1899","047068","Electronic"
"1900","047069","Electronic"
"1901","047070","Electronic"
"1902","047071","Electronic"
"1903","047072","Electronic"
"1904","047073","Electronic"
"1905","047074","Electronic"
"1906","047075","Electronic"
"1907","047076","Electronic"
"1908","047077","Electronic"
"1909","047100","Pop"
"1910","047192","Experimental"
"1911","047193","Experimental"
"1912","047194","Experimental"
"1913","047195","Experimental"
"1914","047196","Experimental"
"1915","047197","Experimental"
"1916","047198","Experimental"
"1917","047199","Experimental"
"1918","047200","Experimental"
"1919","047201","Experimental"
"1920","047202","Experimental"
"1921","047260","Electronic"
"1922","047471","Rock"
"1923","047506","Folk"
"1924","047510","Rock"
"1925","047526","Rock"
"1926","047628","Folk"
"1927","047657","Electronic"
"1928","047658","Electronic"
"1929","047659","Electronic"
"1930","047660","Electronic"
"1931","047661","Folk"
"1932","047662","Folk"
"1933","047663","Folk"
"1934","047665","Pop"
"1935","047666","Pop"
"1936","047670","Pop"
"1937","047671","Pop"
"1938","047707","Experimental"
"1939","047826","Experimental"
"1940","047835","Pop"
"1941","047865","Folk"
"1942","047868","Folk"
"1943","047894","Pop"
"1944","047895","Pop"
"1945","047896","Pop"
"1946","047897","Pop"
"1947","047916","Rock"
"1948","047921","Rock"
"1949","048015","Rock"
"1950","048042","Experimental"
"1951","048043","Experimental"
"1952","048044","Experimental"
"1953","048046","Experimental"
"1954","048269","Experimental"
"1955","048293","Electronic"
"1956","048307","Experimental"
"1957","048317","Experimental"
"1958","048367","Rock"
"1959","048368","Rock"
"1960","048369","Rock"
"1961","048437","Electronic"
"1962","048439","Electronic"
"1963","048440","Electronic"
"1964","048442","Electronic"
"1965","048443","Electronic"
"1966","048444","Pop"
"1967","048446","Pop"
"1968","048450","Pop"
"1969","048452","Pop"
"1970","048453","Pop"
"1971","048454","Pop"
"1972","048456","Pop"
"1973","048457","Pop"
"1974","048462","Electronic"
"1975","048463","Electronic"
"1976","048464","Electronic"
"1977","048465","Electronic"
"1978","048466","Electronic"
"1979","048488","International"
"1980","048489","International"
"1981","048491","International"
"1982","048492","International"
"1983","048493","International"
"1984","048494","International"
"1985","048763","Rock"
"1986","048808","Folk"
"1987","048815","Folk"
"1988","048861","Experimental"
"1989","048862","Experimental"
"1990","048863","Experimental"
"1991","048864","Experimental"
"1992","048865","Experimental"
"1993","048931","Experimental"
"1994","048990","Rock"
"1995","048999","Rock"
"1996","049029","Folk"
"1997","049030","Folk"
"1998","049039","Pop"
"1999","049061","Experimental"
"2000","049062","Experimental"
"2001","049064","Experimental"
"2002","049066","Experimental"
"2003","049067","Experimental"
"2004","049068","Experimental"
"2005","049070","Experimental"
"2006","049071","Experimental"
"2007","049072","Experimental"
"2008","049073","Experimental"
"2009","049394","Experimental"
"2010","049401","Experimental"
"2011","049407","Experimental"
"2012","049408","Experimental"
"2013","049441","Rock"
"2014","049473","Pop"
"2015","049476","Hip-Hop"
"2016","049477","Pop"
"2017","049478","Hip-Hop"
"2018","049479","Hip-Hop"
"2019","049812","Rock"
"2020","049817","Rock"
"2021","049842","Folk"
"2022","049843","Folk"
"2023","049844","Folk"
"2024","049845","Folk"
"2025","049846","Folk"
"2026","049847","Folk"
"2027","049848","Folk"
"2028","049849","Folk"
"2029","049856","Folk"
"2030","049857","Folk"
"2031","050264","Hip-Hop"
"2032","050272","Pop"
"2033","050276","Folk"
"2034","050283","International"
"2035","050323","Folk"
"2036","050444","Rock"
"2037","050445","Rock"
"2038","050446","Rock"
"2039","050447","Rock"
"2040","050448","Rock"
"2041","050449","Rock"
"2042","050539","Rock"
"2043","050543","Rock"
"2044","050752","Rock"
"2045","050753","Rock"
"2046","050754","Rock"
"2047","050836","Experimental"
"2048","050952","Folk"
"2049","050955","Instrumental"
"2050","050956","Instrumental"
"2051","051004","International"
"2052","051005","International"
"2053","051006","International"
"2054","051111","Experimental"
"2055","051112","Experimental"
"2056","051113","Experimental"
"2057","051114","Experimental"
"2058","051115","Experimental"
"2059","051117","Experimental"
"2060","051118","Experimental"
"2061","051120","Pop"
"2062","051157","Experimental"
"2063","051158","Experimental"
"2064","051203","Experimental"
"2065","051260","Pop"
"2066","051261","Pop"
"2067","051262","Pop"
"2068","051263","Pop"
"2069","051265","Pop"
"2070","051267","Pop"
"2071","051268","Pop"
"2072","051269","Pop"
"2073","051271","Pop"
"2074","051272","Pop"
"2075","051273","Pop"
"2076","051274","Pop"
"2077","051275","Pop"
"2078","051276","Pop"
"2079","051278","Pop"
"2080","051291","Pop"
"2081","051292","Pop"
"2082","051301","Experimental"
"2083","051305","Experimental"
"2084","051333","Folk"
"2085","051479","Experimental"
"2086","051655","Folk"
"2087","051659","Folk"
"2088","051661","Folk"
"2089","051776","Instrumental"
"2090","051784","Electronic"
"2091","051785","Electronic"
"2092","051918","Folk"
"2093","051919","Folk"
"2094","051923","Electronic"
"2095","051954","Electronic"
"2096","051991","International"
"2097","051992","International"
"2098","051998","International"
"2099","051999","International"
"2100","052000","International"
"2101","052001","International"
"2102","052034","Pop"
"2103","052035","Pop"
"2104","052036","Pop"
"2105","052037","Pop"
"2106","052039","Pop"
"2107","052040","Pop"
"2108","052041","Pop"
"2109","052042","Pop"
"2110","052044","Pop"
"2111","052045","Pop"
"2112","052118","International"
"2113","052119","International"
"2114","052120","International"
"2115","052121","International"
"2116","052122","International"
"2117","052123","International"
"2118","052124","International"
"2119","052125","International"
"2120","052126","International"
"2121","052127","International"
"2122","052128","International"
"2123","052129","International"
"2124","052141","Experimental"
"2125","052375","Pop"
"2126","052380","Pop"
"2127","052389","Pop"
"2128","052393","Pop"
"2129","052409","Electronic"
"2130","052446","Instrumental"
"2131","052447","Instrumental"
"2132","052448","Instrumental"
"2133","052449","Instrumental"
"2134","052451","Instrumental"
"2135","052452","Instrumental"
"2136","052500","Folk"
"2137","052501","Folk"
"2138","052502","Folk"
"2139","052508","Folk"
"2140","052522","Rock"
"2141","052579","Hip-Hop"
"2142","052628","Electronic"
"2143","052629","Electronic"
"2144","052630","Electronic"
"2145","052631","Electronic"
"2146","052632","Electronic"
"2147","052633","Electronic"
"2148","052634","Electronic"
"2149","052635","Electronic"
"2150","052636","Electronic"
"2151","052637","Electronic"
"2152","052638","Electronic"
"2153","052639","Electronic"
"2154","052641","Electronic"
"2155","052642","Electronic"
"2156","052644","Electronic"
"2157","052645","Electronic"
"2158","052646","Electronic"
"2159","052647","Electronic"
"2160","052648","Electronic"
"2161","052649","Electronic"
"2162","052650","Electronic"
"2163","052859","Experimental"
"2164","052860","Experimental"
"2165","052861","Experimental"
"2166","052862","Experimental"
"2167","052945","Folk"
"2168","052946","Folk"
"2169","052947","Folk"
"2170","052948","Folk"
"2171","052950","Folk"
"2172","052951","Folk"
"2173","052953","Folk"
"2174","052954","Folk"
"2175","052955","Folk"
"2176","053152","International"
"2177","053154","International"
"2178","053156","International"
"2179","053157","International"
"2180","053158","International"
"2181","053159","International"
"2182","053160","International"
"2183","053228","Pop"
"2184","053229","Pop"
"2185","053299","International"
"2186","053300","International"
"2187","053301","International"
"2188","053302","International"
"2189","053379","Hip-Hop"
"2190","053381","Hip-Hop"
"2191","053457","Electronic"
"2192","053496","Electronic"
"2193","053576","Folk"
"2194","053578","Folk"
"2195","053586","Folk"
"2196","053587","Folk"
"2197","053588","Folk"
"2198","053589","Folk"
"2199","053591","Pop"
"2200","053592","Pop"
"2201","053675","Experimental"
"2202","053723","International"
"2203","053724","International"
"2204","053725","International"
"2205","053726","International"
"2206","053727","International"
"2207","053728","International"
"2208","053729","Experimental"
"2209","053807","Rock"
"2210","053862","Electronic"
"2211","053863","Electronic"
"2212","053937","Pop"
"2213","054019","Experimental"
"2214","054031","Pop"
"2215","054032","Pop"
"2216","054033","Pop"
"2217","054034","Pop"
"2218","054037","Pop"
"2219","054039","Pop"
"2220","054061","Folk"
"2221","054062","Folk"
"2222","054063","Folk"
"2223","054064","Folk"
"2224","054149","Instrumental"
"2225","054150","Instrumental"
"2226","054151","Instrumental"
"2227","054152","Instrumental"
"2228","054153","Instrumental"
"2229","054154","Instrumental"
"2230","054155","Instrumental"
"2231","054156","Instrumental"
"2232","054158","Instrumental"
"2233","054159","Instrumental"
"2234","054160","Instrumental"
"2235","054163","Rock"
"2236","054234","Pop"
"2237","054235","Pop"
"2238","054236","Pop"
"2239","054237","Pop"
"2240","054297","Folk"
"2241","054335","Electronic"
"2242","054365","Hip-Hop"
"2243","054376","Hip-Hop"
"2244","054433","International"
"2245","054436","International"
"2246","054437","International"
"2247","054438","International"
"2248","054442","International"
"2249","054443","International"
"2250","054463","International"
"2251","054464","International"
"2252","054465","International"
"2253","054466","International"
"2254","054467","International"
"2255","054468","International"
"2256","054469","International"
"2257","054470","International"
"2258","054475","International"
"2259","054476","International"
"2260","054479","International"
"2261","054480","International"
"2262","054481","International"
"2263","054482","International"
"2264","054496","Experimental"
"2265","054554","Experimental"
"2266","054568","International"
"2267","054570","International"
"2268","054576","International"
"2269","054578","International"
"2270","054580","International"
"2271","054621","Rock"
"2272","054623","Rock"
"2273","054624","Rock"
"2274","054625","Rock"
"2275","054626","Rock"
"2276","054662","Electronic"
"2277","054664","Pop"
"2278","054665","Pop"
"2279","054666","Pop"
"2280","054667","Pop"
"2281","054703","Folk"
"2282","054719","Electronic"
"2283","054735","Rock"
"2284","054753","Hip-Hop"
"2285","054874","Electronic"
"2286","054942","Rock"
"2287","055076","Pop"
"2288","055097","Hip-Hop"
"2289","055100","Hip-Hop"
"2290","055101","Hip-Hop"
"2291","055102","Hip-Hop"
"2292","055113","Hip-Hop"
"2293","055119","Hip-Hop"
"2294","055120","Hip-Hop"
"2295","055121","Hip-Hop"
"2296","055122","Hip-Hop"
"2297","055123","Hip-Hop"
"2298","055124","Hip-Hop"
"2299","055149","Electronic"
"2300","055183","Electronic"
"2301","055186","Electronic"
"2302","055231","International"
"2303","055232","International"
"2304","055233","International"
"2305","055234","International"
"2306","055235","International"
"2307","055236","International"
"2308","055237","International"
"2309","055238","International"
"2310","055240","International"
"2311","055241","International"
"2312","055242","International"
"2313","055285","Pop"
"2314","055286","Pop"
"2315","055287","Pop"
"2316","055288","Pop"
"2317","055289","Pop"
"2318","055290","Pop"
"2319","055291","Pop"
"2320","055292","Pop"
"2321","055293","Pop"
"2322","055294","Pop"
"2323","055295","Pop"
"2324","055402","Rock"
"2325","055430","Pop"
"2326","055436","Pop"
"2327","055437","Pop"
"2328","055480","Experimental"
"2329","055481","Experimental"
"2330","055549","Hip-Hop"
"2331","055572","Hip-Hop"
"2332","055709","Rock"
"2333","055710","Rock"
"2334","055711","Rock"
"2335","055712","Rock"
"2336","055713","Rock"
"2337","055714","Rock"
"2338","055715","Rock"
"2339","055716","Rock"
"2340","055717","Rock"
"2341","055718","Rock"
"2342","055719","Rock"
"2343","055782","Electronic"
"2344","055783","Electronic"
"2345","055786","Electronic"
"2346","055807","Electronic"
"2347","055808","Electronic"
"2348","055809","Electronic"
"2349","055810","Electronic"
"2350","055811","Electronic"
"2351","055826","International"
"2352","055827","International"
"2353","055828","International"
"2354","055830","International"
"2355","055831","International"
"2356","055832","International"
"2357","055833","International"
"2358","055900","Hip-Hop"
"2359","056010","Experimental"
"2360","056015","Experimental"
"2361","056020","Experimental"
"2362","056028","Electronic"
"2363","056029","Electronic"
"2364","056030","International"
"2365","056031","Experimental"
"2366","056033","Experimental"
"2367","056034","Electronic"
"2368","056036","Electronic"
"2369","056247","Pop"
"2370","056248","Pop"
"2371","056249","Pop"
"2372","056273","Pop"
"2373","056274","Pop"
"2374","056275","Pop"
"2375","056460","Pop"
"2376","056465","International"
"2377","056466","International"
"2378","056467","International"
"2379","056468","International"
"2380","056469","International"
"2381","056470","International"
"2382","056471","International"
"2383","056472","International"
"2384","056474","International"
"2385","056493","Hip-Hop"
"2386","056495","Hip-Hop"
"2387","056496","Hip-Hop"
"2388","056497","Hip-Hop"
"2389","056498","Hip-Hop"
"2390","056499","Hip-Hop"
"2391","056516","Folk"
"2392","056517","Folk"
"2393","056518","Folk"
"2394","056519","Folk"
"2395","056520","Folk"
"2396","056521","Folk"
"2397","056523","Electronic"
"2398","056552","Rock"
"2399","056559","Rock"
"2400","056639","Hip-Hop"
"2401","056640","Hip-Hop"
"2402","056641","Hip-Hop"
"2403","056645","Rock"
"2404","056646","Rock"
"2405","056648","Rock"
"2406","056649","Rock"
"2407","056650","Rock"
"2408","056651","Rock"
"2409","056686","International"
"2410","056687","International"
"2411","056688","International"
"2412","056689","International"
"2413","056690","International"
"2414","056691","International"
"2415","056692","International"
"2416","056693","International"
"2417","056694","International"
"2418","056695","International"
"2419","056696","International"
"2420","056795","Electronic"
"2421","056796","Electronic"
"2422","056797","Electronic"
"2423","056798","Electronic"
"2424","056799","Electronic"
"2425","056800","Electronic"
"2426","056801","Electronic"
"2427","056802","Electronic"
"2428","056803","Electronic"
"2429","056804","Electronic"
"2430","056805","Electronic"
"2431","056874","Electronic"
"2432","056888","Experimental"
"2433","056895","Pop"
"2434","056929","Rock"
"2435","057078","Pop"
"2436","057164","Folk"
"2437","057175","Folk"
"2438","057176","Folk"
"2439","057177","Folk"
"2440","057178","Pop"
"2441","057179","Pop"
"2442","057180","Pop"
"2443","057271","Experimental"
"2444","057272","Experimental"
"2445","057273","Experimental"
"2446","057274","Experimental"
"2447","057344","Experimental"
"2448","057360","Experimental"
"2449","057371","Instrumental"
"2450","057417","Electronic"
"2451","057418","Instrumental"
"2452","057435","Pop"
"2453","057437","Pop"
"2454","057439","Pop"
"2455","057440","Experimental"
"2456","057442","Experimental"
"2457","057500","Rock"
"2458","057540","Electronic"
"2459","057569","Rock"
"2460","057626","Experimental"
"2461","057627","Experimental"
"2462","057628","Experimental"
"2463","057629","Experimental"
"2464","057630","Experimental"
"2465","057639","Folk"
"2466","057640","Folk"
"2467","057648","Folk"
"2468","057658","Rock"
"2469","057661","Rock"
"2470","057662","Rock"
"2471","057663","Rock"
"2472","057665","International"
"2473","057691","International"
"2474","057697","International"
"2475","057819","Hip-Hop"
"2476","057820","Hip-Hop"
"2477","057821","Hip-Hop"
"2478","057822","Hip-Hop"
"2479","057823","Hip-Hop"
"2480","057891","Rock"
"2481","057892","Rock"
"2482","057936","Experimental"
"2483","057937","Experimental"
"2484","057938","Experimental"
"2485","057939","Experimental"
"2486","057943","Experimental"
"2487","057968","Rock"
"2488","058052","Experimental"
"2489","058053","Experimental"
"2490","058054","Experimental"
"2491","058060","Experimental"
"2492","058061","Experimental"
"2493","058063","Experimental"
"2494","058068","Experimental"
"2495","058070","Experimental"
"2496","058115","Pop"
"2497","058116","Pop"
"2498","058117","Pop"
"2499","058135","Folk"
"2500","058140","Folk"
"2501","058161","Pop"
"2502","058162","Pop"
"2503","058164","Pop"
"2504","058166","Pop"
"2505","058169","Pop"
"2506","058170","Pop"
"2507","058173","Pop"
"2508","058174","Pop"
"2509","058207","Hip-Hop"
"2510","058212","Hip-Hop"
"2511","058213","Hip-Hop"
"2512","058215","Hip-Hop"
"2513","058221","Rock"
"2514","058225","Rock"
"2515","058333","Rock"
"2516","058334","Rock"
"2517","058341","Electronic"
"2518","058474","Pop"
"2519","058539","Rock"
"2520","058540","Rock"
"2521","058541","Rock"
"2522","058542","Rock"
"2523","058543","Rock"
"2524","059078","Rock"
"2525","059373","Rock"
"2526","059374","Rock"
"2527","059443","Pop"
"2528","059445","Pop"
"2529","059446","Pop"
"2530","059448","Pop"
"2531","059449","Pop"
"2532","059451","Pop"
"2533","059454","Pop"
"2534","059561","Rock"
"2535","059562","Rock"
"2536","059581","International"
"2537","059653","International"
"2538","059654","International"
"2539","059656","International"
"2540","059657","International"
"2541","059658","International"
"2542","059659","International"
"2543","059660","International"
"2544","059663","International"
"2545","059664","International"
"2546","059666","International"
"2547","059667","International"
"2548","059669","International"
"2549","059671","International"
"2550","059673","International"
"2551","059675","International"
"2552","059676","International"
"2553","059677","International"
"2554","059678","International"
"2555","059679","International"
"2556","059680","International"
"2557","059681","International"
"2558","059682","International"
"2559","059683","International"
"2560","059684","International"
"2561","059685","International"
"2562","059686","International"
"2563","059687","International"
"2564","059688","International"
"2565","059695","International"
"2566","059702","International"
"2567","059706","International"
"2568","059707","International"
"2569","059708","International"
"2570","059709","International"
"2571","059710","International"
"2572","059711","International"
"2573","059718","International"
"2574","059719","International"
"2575","059720","International"
"2576","059721","International"
"2577","059723","International"
"2578","059724","International"
"2579","059725","International"
"2580","059726","International"
"2581","059727","International"
"2582","059823","Experimental"
"2583","059876","Rock"
"2584","059930","Experimental"
"2585","060037","International"
"2586","060038","International"
"2587","060041","International"
"2588","060042","International"
"2589","060045","International"
"2590","060048","International"
"2591","060074","Experimental"
"2592","060143","International"
"2593","060144","International"
"2594","060145","International"
"2595","060146","International"
"2596","060170","Folk"
"2597","060317","Experimental"
"2598","060331","Experimental"
"2599","060472","Hip-Hop"
"2600","060474","Hip-Hop"
"2601","060476","Hip-Hop"
"2602","060477","Hip-Hop"
"2603","060478","Hip-Hop"
"2604","060510","Hip-Hop"
"2605","060533","International"
"2606","060534","International"
"2607","060535","International"
"2608","060536","International"
"2609","060537","International"
"2610","060544","International"
"2611","060547","International"
"2612","060548","International"
"2613","060549","International"
"2614","060736","Rock"
"2615","060753","International"
"2616","060754","International"
"2617","060755","International"
"2618","060756","International"
"2619","060757","International"
"2620","060758","International"
"2621","060775","International"
"2622","060776","International"
"2623","060777","International"
"2624","060857","International"
"2625","060864","International"
"2626","060865","International"
"2627","060871","International"
"2628","060872","International"
"2629","060873","International"
"2630","060874","International"
"2631","060875","International"
"2632","060994","Experimental"
"2633","061006","Folk"
"2634","061007","Folk"
"2635","061008","Folk"
"2636","061010","Folk"
"2637","061011","Folk"
"2638","061012","Folk"
"2639","061013","Folk"
"2640","061159","Hip-Hop"
"2641","061160","Hip-Hop"
"2642","061161","Hip-Hop"
"2643","061172","Hip-Hop"
"2644","061174","Hip-Hop"
"2645","061175","Hip-Hop"
"2646","061452","Hip-Hop"
"2647","061453","Hip-Hop"
"2648","061491","Rock"
"2649","061492","Rock"
"2650","061493","Rock"
"2651","061587","Pop"
"2652","061589","Pop"
"2653","061591","Pop"
"2654","061592","Pop"
"2655","061668","Hip-Hop"
"2656","061670","Pop"
"2657","061679","Pop"
"2658","061734","Pop"
"2659","061736","Pop"
"2660","061742","Pop"
"2661","061814","Rock"
"2662","061820","Rock"
"2663","061821","Rock"
"2664","061884","Hip-Hop"
"2665","062001","Hip-Hop"
"2666","062003","Instrumental"
"2667","062005","Instrumental"
"2668","062007","Instrumental"
"2669","062163","Pop"
"2670","062164","Pop"
"2671","062165","Pop"
"2672","062180","Instrumental"
"2673","062183","International"
"2674","062184","International"
"2675","062185","International"
"2676","062186","International"
"2677","062187","International"
"2678","062188","International"
"2679","062189","International"
"2680","062190","International"
"2681","062191","International"
"2682","062192","International"
"2683","062193","International"
"2684","062194","International"
"2685","062195","International"
"2686","062196","International"
"2687","062337","Rock"
"2688","062426","Folk"
"2689","062436","Pop"
"2690","062445","Rock"
"2691","062446","Pop"
"2692","062448","Pop"
"2693","062449","Pop"
"2694","062450","Pop"
"2695","062452","Pop"
"2696","062458","Rock"
"2697","062525","International"
"2698","062526","International"
"2699","062527","International"
"2700","062528","International"
"2701","062529","International"
"2702","062531","International"
"2703","062532","International"
"2704","062533","International"
"2705","062534","International"
"2706","062586","Rock"
"2707","062589","International"
"2708","062591","International"
"2709","062592","International"
"2710","062594","International"
"2711","062595","International"
"2712","062596","International"
"2713","062655","Rock"
"2714","062671","Electronic"
"2715","062742","Pop"
"2716","062748","Pop"
"2717","062749","Pop"
"2718","062750","Pop"
"2719","062751","Pop"
"2720","062753","Pop"
"2721","063043","Rock"
"2722","063044","Rock"
"2723","063045","Rock"
"2724","063064","Electronic"
"2725","063065","Electronic"
"2726","063117","Rock"
"2727","063149","Experimental"
"2728","063159","Experimental"
"2729","063161","Experimental"
"2730","063191","Rock"
"2731","063208","Folk"
"2732","063224","Pop"
"2733","063226","Pop"
"2734","063250","Folk"
"2735","063251","Folk"
"2736","063252","Folk"
"2737","063253","Folk"
"2738","063255","Folk"
"2739","063257","Folk"
"2740","063258","Folk"
"2741","063287","Instrumental"
"2742","063289","Instrumental"
"2743","063290","Instrumental"
"2744","063291","Instrumental"
"2745","063292","Instrumental"
"2746","063456","Folk"
"2747","063457","Folk"
"2748","063470","Rock"
"2749","063471","Rock"
"2750","063472","Rock"
"2751","063626","Experimental"
"2752","063655","Electronic"
"2753","063733","Hip-Hop"
"2754","063747","Hip-Hop"
"2755","063755","Hip-Hop"
"2756","063757","Hip-Hop"
"2757","063770","Hip-Hop"
"2758","063789","Hip-Hop"
"2759","063803","Hip-Hop"
"2760","063804","Hip-Hop"
"2761","063805","Hip-Hop"
"2762","063874","Hip-Hop"
"2763","063900","Hip-Hop"
"2764","063908","Hip-Hop"
"2765","063922","Rock"
"2766","063936","Experimental"
"2767","063999","Pop"
"2768","064005","Pop"
"2769","064006","Pop"
"2770","064007","Pop"
"2771","064008","Pop"
"2772","064009","Pop"
"2773","064035","Rock"
"2774","064078","Experimental"
"2775","064079","Pop"
"2776","064091","Experimental"
"2777","064093","Experimental"
"2778","064247","Experimental"
"2779","064248","Experimental"
"2780","064249","Experimental"
"2781","064252","Experimental"
"2782","064253","Experimental"
"2783","064331","Electronic"
"2784","064332","Electronic"
"2785","064333","Electronic"
"2786","064334","Electronic"
"2787","064338","Hip-Hop"
"2788","064364","Pop"
"2789","064365","Pop"
"2790","064366","Pop"
"2791","064407","International"
"2792","064408","International"
"2793","064409","International"
"2794","064410","International"
"2795","064515","Hip-Hop"
"2796","064516","Hip-Hop"
"2797","064517","Hip-Hop"
"2798","064519","Hip-Hop"
"2799","064520","Hip-Hop"
"2800","064521","Hip-Hop"
"2801","064522","Hip-Hop"
"2802","064523","Hip-Hop"
"2803","064535","Electronic"
"2804","064536","Electronic"
"2805","064537","Electronic"
"2806","064538","Electronic"
"2807","064542","Electronic"
"2808","064553","Folk"
"2809","064556","Folk"
"2810","064567","Rock"
"2811","064590","International"
"2812","064591","International"
"2813","064592","International"
"2814","064593","International"
"2815","064594","Experimental"
"2816","064601","Experimental"
"2817","064604","Experimental"
"2818","064618","Electronic"
"2819","064625","Hip-Hop"
"2820","064626","Hip-Hop"
"2821","064627","Hip-Hop"
"2822","064628","Hip-Hop"
"2823","064629","Hip-Hop"
"2824","064630","Hip-Hop"
"2825","064631","Hip-Hop"
"2826","064659","Rock"
"2827","064787","Pop"
"2828","064788","Pop"
"2829","064789","Pop"
"2830","064796","Pop"
"2831","064809","Folk"
"2832","064834","Pop"
"2833","064840","Pop"
"2834","064841","Pop"
"2835","064854","Experimental"
"2836","064855","Experimental"
"2837","064856","Experimental"
"2838","064857","Experimental"
"2839","064858","Experimental"
"2840","064859","Experimental"
"2841","064860","Experimental"
"2842","064861","Experimental"
"2843","064862","Experimental"
"2844","064863","Experimental"
"2845","064864","Experimental"
"2846","064865","Experimental"
"2847","064866","Experimental"
"2848","064893","Experimental"
"2849","064895","Experimental"
"2850","064896","Experimental"
"2851","064918","Rock"
"2852","064919","Rock"
"2853","064988","Hip-Hop"
"2854","064989","Hip-Hop"
"2855","064990","Hip-Hop"
"2856","064991","Hip-Hop"
"2857","064992","Hip-Hop"
"2858","064993","Hip-Hop"
"2859","064994","Hip-Hop"
"2860","064995","Hip-Hop"
"2861","065037","Electronic"
"2862","065038","Electronic"
"2863","065039","Electronic"
"2864","065040","Electronic"
"2865","065063","Electronic"
"2866","065064","Electronic"
"2867","065073","Electronic"
"2868","065076","International"
"2869","065077","International"
"2870","065090","Experimental"
"2871","065234","Experimental"
"2872","065265","Experimental"
"2873","065488","Electronic"
"2874","065619","Rock"
"2875","065683","Folk"
"2876","065685","Folk"
"2877","065745","Hip-Hop"
"2878","065752","Hip-Hop"
"2879","065755","Pop"
"2880","065756","Pop"
"2881","065777","Electronic"
"2882","065779","Electronic"
"2883","065780","Electronic"
"2884","065893","Folk"
"2885","066058","Folk"
"2886","066073","Electronic"
"2887","066074","Electronic"
"2888","066075","Electronic"
"2889","066076","Electronic"
"2890","066180","Folk"
"2891","066187","Folk"
"2892","066390","Electronic"
"2893","066394","Rock"
"2894","066405","Rock"
"2895","066469","Experimental"
"2896","066482","Experimental"
"2897","066483","Experimental"
"2898","066525","Instrumental"
"2899","066534","Rock"
"2900","066535","Rock"
"2901","066536","Rock"
"2902","066537","Rock"
"2903","066538","Rock"
"2904","066539","Rock"
"2905","066636","Electronic"
"2906","066637","Electronic"
"2907","066638","Electronic"
"2908","066641","Pop"
"2909","066643","Pop"
"2910","066644","Pop"
"2911","066646","Pop"
"2912","066648","Pop"
"2913","066649","Pop"
"2914","066650","Pop"
"2915","066689","Electronic"
"2916","066690","Electronic"
"2917","066717","Rock"
"2918","066757","Instrumental"
"2919","066782","Pop"
"2920","066783","Pop"
"2921","067007","Pop"
"2922","067010","Pop"
"2923","067011","Folk"
